,word,score
1379,bruh,0.312
1380,spa,0.312
1381,reseller,0.312
1382,tema,0.312
1383,smith,0.312
1384,veal,0.312
1385,prophylactic,0.312
1386,pill,0.312
1387,holla,0.312
1388,romans,0.312
1389,mau,0.312
1390,imperfections,0.312
1391,spaniel,0.312
1392,presumption,0.305
1393,sundial,0.305
1394,harga,0.305
1395,hermit,0.305
1396,actress,0.305
1397,pake,0.305
1398,warn,0.305
1399,aquapix,0.305
1400,dha,0.305
1401,secret,0.305
1402,thermometer,0.305
1403,exception,0.305
1404,ori,0.297
1405,divan,0.297
1406,tiket,0.297
1407,shopping,0.297
1408,talaga,0.297
1409,resistance,0.297
1410,congressman,0.297
1411,hemat,0.297
1412,pin,0.297
1413,kita,0.297
1414,wigan,0.297
1415,ganna,0.297
1416,indonesia,0.297
1417,hairclip,0.297
1418,tickle,0.297
1419,flatter,0.297
1420,pith,0.297
1421,levee,0.297
1422,pivot,0.297
1423,carl,0.297
1424,mandarin,0.297
1425,zest,0.289
1426,chicane,0.289
1427,challenges,0.289
1428,insolvent,0.289
1429,owing,0.289
1430,shorty,0.289
1431,ribet,0.289
1432,gon,0.289
1433,machine,0.289
1434,weight,0.289
1435,calf,0.289
1436,contagiously,0.289
1437,terbang,0.281
1438,gullible,0.281
1439,denying,0.281
1440,mule,0.281
1441,fisheye,0.281
1442,tentang,0.281
1443,regrets,0.281
1444,surrender,0.281
1445,flirt,0.281
1446,florence,0.281
1447,fiesta,0.281
1448,don,0.273
1449,rejection,0.273
1450,celebrity,0.273
1451,unik,0.273
1452,bisa,0.273
1453,conquer,0.273
1454,jellylens,0.273
1455,ejaculation,0.273
1456,congress,0.273
1457,autism,0.273
1458,chubby,0.273
1459,sappy,0.273
1460,indent,0.273
1461,nigga,0.273
1462,sepatu,0.266
1463,khan,0.266
1464,jodie,0.266
1465,weakness,0.266
1466,fashion,0.266
1467,truck,0.266
1468,bbw,0.266
1469,antifungal,0.266
1470,acrobat,0.258
1471,minat,0.258
1472,utk,0.258
1473,stephanie,0.258
1474,crumpled,0.258
1475,hai,0.258
1476,dare,0.258
1477,wadsworth,0.258
1478,puff,0.258
1479,urs,0.258
1480,defeated,0.258
1481,zealous,0.258
1482,ella,0.250
1483,secrecy,0.250
1484,sadness,0.250
1485,rota,0.250
1486,fabrication,0.250
1487,bureaucracy,0.250
1488,obstacle,0.242
1489,ting,0.242
1490,denial,0.242
1491,juga,0.242
1492,aku,0.242
1493,merchant,0.242
1494,flange,0.242
1495,dgn,0.234
1496,wot,0.234
1497,ada,0.234
1498,tas,0.234
1499,pesawat,0.234
1500,burden,0.234
1501,naman,0.234
1502,murah,0.234
1503,bitterness,0.234
1504,xxx,0.234
1505,gusset,0.234
1506,criticism,0.234
1507,secrets,0.234
1508,mag,0.234
1509,alb,0.234
1510,flaws,0.227
1511,faults,0.227
1512,sceptical,0.227
1513,devastating,0.227
1514,shyt,0.227
1515,beliebers,0.227
1516,thrift,0.227
1517,reject,0.227
1518,peepul,0.219
1519,libel,0.219
1520,chuckle,0.219
1521,erotic,0.219
1522,envy,0.219
1523,pawn,0.211
1524,battles,0.211
1525,idc,0.211
1526,undone,0.211
1527,sneaking,0.211
1528,koo,0.211
1529,garansi,0.211
1530,censor,0.211
1531,denied,0.211
1532,moat,0.203
1533,hopeless,0.203
1534,untuk,0.203
1535,coax,0.203
1536,doubt,0.203
1537,whstupp,0.203
1538,disappointments,0.203
1539,deceiving,0.203
1540,dubious,0.195
1541,erased,0.195
1542,pry,0.195
1543,yuk,0.188
1544,jealousy,0.188
1545,wack,0.188
1546,ehh,0.188
1547,mislead,0.180
1548,insecurities,0.180
1549,deny,0.180
1550,weaknesses,0.180
1551,addict,0.172
1552,doubts,0.172
1553,unreliable,0.172
1554,unaccountable,0.172
1555,shatter,0.172
1556,falsehood,0.164
1557,thang,0.156
1558,bieber,0.148
1559,fugitive,0.141
1560,divorce,0.133
1561,bait,0.133
1562,mistakes,0.133
1563,scoundrel,0.117
